year;day;month;continentExp;countriesAndTerritories;geoId;countryterritoryCode;cases;deaths;popData2019;total_test;median_age;age_65;age_70;cardio_rate;diabetes_rate
2020;1;12;Europe;Malta;MT;MLT;121;4;493559;;;;;;
2020;1;12;Europe;Moldova;MD;MDA;347;14;4043258;;;;;;
2020;1;12;Europe;Monaco;MC;MCO;1;0;33085;;;;;;
2020;1;12;Europe;Montenegro;ME;MNE;384;12;622182;;;;;;
2020;1;12;Europe;Netherlands;NL;NLD;4562;27;17282163;;;;;;
2020;1;12;Europe;North_Macedonia;MK;MKD;335;32;2077132;;;;;;
2020;1;12;Europe;Norway;NO;NOR;1079;4;5328212;;;;;;
2020;1;12;Europe;Poland;PL;POL;5736;121;37972812;;;;;;
2020;1;12;Europe;Portugal;PT;PRT;3262;78;10276617;;;;;;
2020;1;12;Europe;Romania;RO;ROU;3826;138;19414458;;;;;;
2020;1;12;Europe;Russia;RU;RUS;26338;368;145872260;;;;;;
2020;1;12;Europe;San_Marino;SM;SMR;26;1;34453;;;;;;
2020;1;12;Europe;Serbia;RS;SRB;6224;55;6963764;;;;;;
2020;1;12;Europe;Slovakia;SK;SVK;196;23;5450421;;;;;;
2020;1;12;Europe;Slovenia;SI;SVN;433;21;2080908;;;;;;
2020;1;12;Europe;Spain;ES;ESP;8257;442;46937060;;;;;;
2020;1;12;Europe;Sweden;SE;SWE;3488;55;10230185;;;;;;
2020;1;12;Europe;Switzerland;CH;CHE;8753;194;8544527;;;;;;
2020;1;12;Europe;Turkey;TR;TUR;31219;188;82003882;;;;;;
2020;1;12;Europe;Ukraine;UA;UKR;9946;114;43993643;;;;;;
2020;1;12;Europe;United_Kingdom;UK;GBR;12330;203;66647112;;;;;;
2020;2;12;Europe;Albania;AL;ALB;832;12;2862427;;;;;;
2020;2;12;Europe;Andorra;AD;AND;45;0;76177;;;;;;
2020;2;12;Europe;Armenia;AM;ARM;1264;35;2957728;;;;;;
2020;2;12;Europe;Austria;AT;AUT;3464;213;8858775;;;;;;
2020;2;12;Europe;Azerbaijan;AZ;AZE;4426;41;10047719;;;;;;
2020;2;12;Europe;Belarus;BY;BLR;1572;8;9452409;;;;;;
2020;2;12;Europe;Belgium;BE;BEL;2674;110;11455519;;;;;;
2020;2;12;Europe;Bosnia_and_Herzegovina;BA;BIH;1184;46;3300998;;;;;;
2020;2;12;Europe;Bulgaria;BG;BGR;3475;153;7000039;;;;;;
2020;2;12;Europe;Croatia;HR;HRV;2900;75;4076246;;;;;;
2020;2;12;Europe;Cyprus;CY;CYP;318;0;875899;;;;;;
2020;2;12;Europe;Czechia;CZ;CZE;5176;112;10649800;;;;;;
2020;2;12;Europe;Denmark;DK;DNK;1468;9;5806081;;;;;;
2020;2;12;Europe;Estonia;EE;EST;189;3;1324820;;;;;;
2020;2;12;Europe;Faroe_Islands;FO;FRO;0;0;48677;;;;;;
2020;2;12;Europe;Finland;FI;FIN;550;0;5517919;;;;;;
2020;2;12;Europe;France;FR;FRA;8083;775;67012883;;;;;;
2020;2;12;Europe;Georgia;GE;GEO;4033;39;3996762;;;;;;
2020;2;12;Europe;Germany;DE;DEU;17270;487;83019213;;;;;;
2020;2;12;Europe;Gibraltar;GI;GIB;10;0;33706;;;;;;
2020;2;12;Europe;Greece;EL;GRC;2199;111;10724599;;;;;;
2020;2;12;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;2;12;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;2;12;Europe;Hungary;HU;HUN;4136;165;9772756;;;;;;
2020;2;12;Europe;Iceland;IS;ISL;21;1;356991;;;;;;
2020;2;12;Europe;Ireland;IE;IRL;254;16;4904240;;;;;;
2020;2;12;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;2;12;Europe;Italy;IT;ITA;19347;785;60359546;;;;;;
2020;2;12;Europe;Jersey;JE;JEY;42;0;107796;;;;;;
2020;2;12;Europe;Kosovo;XK;XKX;521;10;1798506;;;;;;
2020;2;12;Europe;Latvia;LV;LVA;612;4;1919968;;;;;;
2020;2;12;Europe;Liechtenstein;LI;LIE;42;0;38378;;;;;;
2020;2;12;Europe;Lithuania;LT;LTU;2106;28;2794184;;;;;;
2020;2;12;Europe;Luxembourg;LU;LUX;140;9;613894;;;;;;
2020;2;12;Europe;Malta;MT;MLT;102;4;493559;;;;;;
2020;2;12;Europe;Moldova;MD;MDA;1499;19;4043258;;;;;;
2020;2;12;Europe;Monaco;MC;MCO;8;0;33085;;;;;;
2020;2;12;Europe;Montenegro;ME;MNE;584;5;622182;;;;;;
2020;2;12;Europe;Netherlands;NL;NLD;4042;62;17282163;;;;;;
2020;2;12;Europe;North_Macedonia;MK;MKD;1067;29;2077132;;;;;;
2020;2;12;Europe;Norway;NO;NOR;324;2;5328212;;;;;;
2020;2;12;Europe;Poland;PL;POL;9113;449;37972812;;;;;;
2020;2;12;Europe;Portugal;PT;PRT;2401;72;10276617;;;;;;
2020;2;12;Europe;Romania;RO;ROU;4272;199;19414458;;;;;;
2020;2;12;Europe;Russia;RU;RUS;26402;569;145872260;;;;;;
2020;2;12;Europe;San_Marino;SM;SMR;38;0;34453;;;;;;
2020;2;12;Europe;Serbia;RS;SRB;7999;48;6963764;;;;;;
2020;2;12;Europe;Slovakia;SK;SVK;1254;29;5450421;;;;;;
2020;2;12;Europe;Slovenia;SI;SVN;1321;16;2080908;;;;;;
2020;2;12;Europe;Spain;ES;ESP;9331;273;46937060;;;;;;
2020;2;12;Europe;Sweden;SE;SWE;5819;51;10230185;;;;;;
2020;2;12;Europe;Switzerland;CH;CHE;3760;107;8544527;;;;;;
2020;2;12;Europe;Turkey;TR;TUR;30110;190;82003882;;;;;;
2020;2;12;Europe;Ukraine;UA;UKR;12498;221;43993643;;;;;;
2020;2;12;Europe;United_Kingdom;UK;GBR;13429;603;66647112;;;;;;
2020;3;12;Europe;Albania;AL;ALB;705;17;2862427;;;;;;
2020;3;12;Europe;Andorra;AD;AND;52;0;76177;;;;;;
2020;3;12;Europe;Armenia;AM;ARM;1277;26;2957728;;;;;;
2020;3;12;Europe;Austria;AT;AUT;3660;133;8858775;;;;;;
2020;3;12;Europe;Azerbaijan;AZ;AZE;3942;37;10047719;;;;;;
2020;3;12;Europe;Belarus;BY;BLR;1689;8;9452409;;;;;;
2020;3;12;Europe;Belgium;BE;BEL;2611;117;11455519;;;;;;
2020;3;12;Europe;Bosnia_and_Herzegovina;BA;BIH;1293;46;3300998;;;;;;
2020;3;12;Europe;Bulgaria;BG;BGR;3138;159;7000039;;;;;;
2020;3;12;Europe;Croatia;HR;HRV;3539;55;4076246;;;;;;
2020;3;12;Europe;Cyprus;CY;CYP;292;3;875899;;;;;;
2020;3;12;Europe;Czechia;CZ;CZE;4568;108;10649800;;;;;;
2020;3;12;Europe;Denmark;DK;DNK;1586;6;5806081;;;;;;
2020;3;12;Europe;Estonia;EE;EST;522;1;1324820;;;;;;
2020;3;12;Europe;Faroe_Islands;FO;FRO;0;0;48677;;;;;;
2020;3;12;Europe;Finland;FI;FIN;420;9;5517919;;;;;;
2020;3;12;Europe;France;FR;FRA;14064;310;67012883;;;;;;
2020;3;12;Europe;Georgia;GE;GEO;4260;45;3996762;;;;;;
2020;3;12;Europe;Germany;DE;DEU;22046;479;83019213;;;;;;
2020;3;12;Europe;Gibraltar;GI;GIB;5;0;33706;;;;;;
2020;3;12;Europe;Greece;EL;GRC;2185;89;10724599;;;;;;
2020;3;12;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;3;12;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;3;12;Europe;Hungary;HU;HUN;6635;182;9772756;;;;;;
2020;3;12;Europe;Iceland;IS;ISL;20;0;356991;;;;;;
2020;3;12;Europe;Ireland;IE;IRL;268;5;4904240;;;;;;
2020;3;12;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;3;12;Europe;Italy;IT;ITA;20709;684;60359546;;;;;;
2020;3;12;Europe;Jersey;JE;JEY;56;0;107796;;;;;;
2020;3;12;Europe;Kosovo;XK;XKX;555;14;1798506;;;;;;
2020;3;12;Europe;Latvia;LV;LVA;690;14;1919968;;;;;;
2020;3;12;Europe;Liechtenstein;LI;LIE;0;1;38378;;;;;;
2020;3;12;Europe;Lithuania;LT;LTU;2445;17;2794184;;;;;;
2020;3;12;Europe;Luxembourg;LU;LUX;451;9;613894;;;;;;
2020;3;12;Europe;Malta;MT;MLT;126;5;493559;;;;;;
2020;3;12;Europe;Moldova;MD;MDA;1717;20;4043258;;;;;;
2020;3;12;Europe;Monaco;MC;MCO;4;0;33085;;;;;;
2020;3;12;Europe;Montenegro;ME;MNE;502;6;622182;;;;;;
2020;3;12;Europe;Netherlands;NL;NLD;4917;66;17282163;;;;;;
2020;3;12;Europe;North_Macedonia;MK;MKD;945;33;2077132;;;;;;
2020;3;12;Europe;Norway;NO;NOR;441;17;5328212;;;;;;
2020;3;12;Europe;Poland;PL;POL;13823;609;37972812;;;;;;
2020;3;12;Europe;Portugal;PT;PRT;3384;68;10276617;;;;;;
2020;3;12;Europe;Romania;RO;ROU;4916;135;19414458;;;;;;
2020;3;12;Europe;Russia;RU;RUS;25345;589;145872260;;;;;;
2020;3;12;Europe;San_Marino;SM;SMR;37;0;34453;;;;;;
2020;3;12;Europe;Serbia;RS;SRB;7919;52;6963764;;;;;;
2020;3;12;Europe;Slovakia;SK;SVK;2043;30;5450421;;;;;;
2020;3;12;Europe;Slovenia;SI;SVN;2431;78;2080908;;;;;;
2020;3;12;Europe;Spain;ES;ESP;10127;254;46937060;;;;;;
2020;3;12;Europe;Sweden;SE;SWE;6548;52;10230185;;;;;;
2020;3;12;Europe;Switzerland;CH;CHE;6130;130;8544527;;;;;;
2020;3;12;Europe;Turkey;TR;TUR;31923;193;82003882;;;;;;
2020;3;12;Europe;Ukraine;UA;UKR;13141;169;43993643;;;;;;
2020;3;12;Europe;United_Kingdom;UK;GBR;16170;648;66647112;;;;;;
2020;4;12;Europe;Albania;AL;ALB;782;13;2862427;;;;;;
2020;4;12;Europe;Andorra;AD;AND;62;1;76177;;;;;;
2020;4;12;Europe;Armenia;AM;ARM;1184;23;2957728;;;;;;
2020;4;12;Europe;Austria;AT;AUT;3783;118;8858775;;;;;;
2020;4;12;Europe;Azerbaijan;AZ;AZE;4189;40;10047719;;;;;;
2020;4;12;Europe;Belarus;BY;BLR;1701;7;9452409;;;;;;
2020;4;12;Europe;Belgium;BE;BEL;2364;93;11455519;;;;;;
2020;4;12;Europe;Bosnia_and_Herzegovina;BA;BIH;1161;39;3300998;;;;;;
2020;4;12;Europe;Bulgaria;BG;BGR;3280;156;7000039;;;;;;
2020;4;12;Europe;Croatia;HR;HRV;4534;48;4076246;;;;;;
2020;4;12;Europe;Cyprus;CY;CYP;348;2;875899;;;;;;
2020;4;12;Europe;Czechia;CZ;CZE;4621;126;10649800;;;;;;
2020;4;12;Europe;Denmark;DK;DNK;1605;6;5806081;;;;;;
2020;4;12;Europe;Estonia;EE;EST;450;1;1324820;;;;;;
2020;4;12;Europe;Faroe_Islands;FO;FRO;2;0;48677;;;;;;
2020;4;12;Europe;Finland;FI;FIN;560;0;5517919;;;;;;
2020;4;12;Europe;France;FR;FRA;12696;324;67012883;;;;;;
2020;4;12;Europe;Georgia;GE;GEO;5068;38;3996762;;;;;;
2020;4;12;Europe;Germany;DE;DEU;23448;432;83019213;;;;;;
2020;4;12;Europe;Gibraltar;GI;GIB;3;0;33706;;;;;;
2020;4;12;Europe;Greece;EL;GRC;1882;100;10724599;;;;;;
2020;4;12;Europe;Guernsey;GG;GGY;1;0;64468;;;;;;
2020;4;12;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;4;12;Europe;Hungary;HU;HUN;6212;189;9772756;;;;;;
2020;4;12;Europe;Iceland;IS;ISL;15;0;356991;;;;;;
2020;4;12;Europe;Ireland;IE;IRL;162;6;4904240;;;;;;
2020;4;12;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;4;12;Europe;Italy;IT;ITA;23219;993;60359546;;;;;;
2020;4;12;Europe;Jersey;JE;JEY;60;0;107796;;;;;;
2020;4;12;Europe;Kosovo;XK;XKX;627;22;1798506;;;;;;
2020;4;12;Europe;Latvia;LV;LVA;930;11;1919968;;;;;;
2020;4;12;Europe;Liechtenstein;LI;LIE;40;0;38378;;;;;;
2020;4;12;Europe;Lithuania;LT;LTU;2516;26;2794184;;;;;;
2020;4;12;Europe;Luxembourg;LU;LUX;673;4;613894;;;;;;
2020;4;12;Europe;Malta;MT;MLT;96;2;493559;;;;;;
2020;4;12;Europe;Moldova;MD;MDA;1727;20;4043258;;;;;;
2020;4;12;Europe;Monaco;MC;MCO;9;0;33085;;;;;;
2020;4;12;Europe;Montenegro;ME;MNE;581;6;622182;;;;;;
2020;4;12;Europe;Netherlands;NL;NLD;5603;61;17282163;;;;;;
2020;4;12;Europe;North_Macedonia;MK;MKD;1341;22;2077132;;;;;;
2020;4;12;Europe;Norway;NO;NOR;377;2;5328212;;;;;;
2020;4;12;Europe;Poland;PL;POL;14863;620;37972812;;;;;;
2020;4;12;Europe;Portugal;PT;PRT;3772;79;10276617;;;;;;
2020;4;12;Europe;Romania;RO;ROU;7661;211;19414458;;;;;;
2020;4;12;Europe;Russia;RU;RUS;28145;554;145872260;;;;;;
2020;4;12;Europe;San_Marino;SM;SMR;27;0;34453;;;;;;
2020;4;12;Europe;Serbia;RS;SRB;7802;61;6963764;;;;;;
2020;4;12;Europe;Slovakia;SK;SVK;1982;32;5450421;;;;;;
2020;4;12;Europe;Slovenia;SI;SVN;1783;54;2080908;;;;;;
2020;4;12;Europe;Spain;ES;ESP;8745;214;46937060;;;;;;
2020;4;12;Europe;Sweden;SE;SWE;6990;51;10230185;;;;;;
2020;4;12;Europe;Switzerland;CH;CHE;3071;65;8544527;;;;;;
2020;4;12;Europe;Turkey;TR;TUR;32381;187;82003882;;;;;;
2020;4;12;Europe;Ukraine;UA;UKR;14496;243;43993643;;;;;;
2020;4;12;Europe;United_Kingdom;UK;GBR;14878;414;66647112;;;;;;
2020;5;12;Europe;Albania;AL;ALB;801;18;2862427;;;;;;
2020;5;12;Europe;Andorra;AD;AND;51;0;76177;;;;;;
2020;5;12;Europe;Armenia;AM;ARM;1267;32;2957728;;;;;;
2020;5;12;Europe;Austria;AT;AUT;3634;140;8858775;;;;;;
2020;5;12;Europe;Azerbaijan;AZ;AZE;4267;41;10047719;;;;;;
2020;5;12;Europe;Belarus;BY;BLR;1774;9;9452409;;;;;;
2020;5;12;Europe;Belgium;BE;BEL;2549;106;11455519;;;;;;
2020;5;12;Europe;Bosnia_and_Herzegovina;BA;BIH;1254;53;3300998;;;;;;
2020;5;12;Europe;Bulgaria;BG;BGR;3614;147;7000039;;;;;;
2020;5;12;Europe;Croatia;HR;HRV;3955;68;4076246;;;;;;
2020;5;12;Europe;Cyprus;CY;CYP;289;3;875899;;;;;;
2020;5;12;Europe;Czechia;CZ;CZE;4743;97;10649800;;;;;;
2020;5;12;Europe;Denmark;DK;DNK;1603;9;5806081;;;;;;
2020;5;12;Europe;Estonia;EE;EST;470;2;1324820;;;;;;
2020;5;12;Europe;Faroe_Islands;FO;FRO;0;0;48677;;;;;;
2020;5;12;Europe;Finland;FI;FIN;316;7;5517919;;;;;;
2020;5;12;Europe;France;FR;FRA;11221;627;67012883;;;;;;
2020;5;12;Europe;Georgia;GE;GEO;5450;37;3996762;;;;;;
2020;5;12;Europe;Germany;DE;DEU;23318;483;83019213;;;;;;
2020;5;12;Europe;Gibraltar;GI;GIB;4;0;33706;;;;;;
2020;5;12;Europe;Greece;EL;GRC;1648;98;10724599;;;;;;
2020;5;12;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;5;12;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;5;12;Europe;Hungary;HU;HUN;5525;193;9772756;;;;;;
2020;5;12;Europe;Iceland;IS;ISL;14;0;356991;;;;;;
2020;5;12;Europe;Ireland;IE;IRL;263;6;4904240;;;;;;
2020;5;12;Europe;Isle_of_Man;IM;IMN;1;0;84589;;;;;;
2020;5;12;Europe;Italy;IT;ITA;24110;814;60359546;;;;;;
2020;5;12;Europe;Jersey;JE;JEY;68;0;107796;;;;;;
2020;5;12;Europe;Kosovo;XK;XKX;478;11;1798506;;;;;;
2020;5;12;Europe;Latvia;LV;LVA;686;7;1919968;;;;;;
2020;5;12;Europe;Liechtenstein;LI;LIE;12;0;38378;;;;;;
2020;5;12;Europe;Lithuania;LT;LTU;2848;21;2794184;;;;;;
2020;5;12;Europe;Luxembourg;LU;LUX;627;5;613894;;;;;;
2020;5;12;Europe;Malta;MT;MLT;123;1;493559;;;;;;
2020;5;12;Europe;Moldova;MD;MDA;1522;21;4043258;;;;;;
2020;5;12;Europe;Monaco;MC;MCO;0;0;33085;;;;;;
2020;5;12;Europe;Montenegro;ME;MNE;535;6;622182;;;;;;
2020;5;12;Europe;Netherlands;NL;NLD;5867;58;17282163;;;;;;
2020;5;12;Europe;North_Macedonia;MK;MKD;1099;30;2077132;;;;;;
2020;5;12;Europe;Norway;NO;NOR;403;1;5328212;;;;;;
2020;5;12;Europe;Poland;PL;POL;13236;531;37972812;;;;;;
2020;5;12;Europe;Portugal;PT;PRT;4935;79;10276617;;;;;;
2020;5;12;Europe;Romania;RO;ROU;8062;176;19414458;;;;;;
2020;5;12;Europe;Russia;RU;RUS;27403;569;145872260;;;;;;
2020;5;12;Europe;San_Marino;SM;SMR;42;1;34453;;;;;;
2020;5;12;Europe;Serbia;RS;SRB;7782;69;6963764;;;;;;
2020;5;12;Europe;Slovakia;SK;SVK;2184;27;5450421;;;;;;
2020;5;12;Europe;Slovenia;SI;SVN;1784;111;2080908;;;;;;
2020;5;12;Europe;Spain;ES;ESP;0;0;46937060;;;;;;
2020;5;12;Europe;Sweden;SE;SWE;7343;37;10230185;;;;;;
2020;5;12;Europe;Switzerland;CH;CHE;4370;100;8544527;;;;;;
2020;5;12;Europe;Turkey;TR;TUR;32736;193;82003882;;;;;;
2020;5;12;Europe;Ukraine;UA;UKR;15131;235;43993643;;;;;;
2020;5;12;Europe;United_Kingdom;UK;GBR;16298;504;66647112;;;;;;
2020;6;12;Europe;Albania;AL;ALB;846;19;2862427;;;;;;
2020;6;12;Europe;Andorra;AD;AND;50;1;76177;;;;;;
2020;6;12;Europe;Armenia;AM;ARM;978;17;2957728;;;;;;
2020;6;12;Europe;Austria;AT;AUT;3160;87;8858775;;;;;;
2020;6;12;Europe;Azerbaijan;AZ;AZE;4323;42;10047719;;;;;;
2020;6;12;Europe;Belarus;BY;BLR;1896;8;9452409;;;;;;
2020;6;12;Europe;Belgium;BE;BEL;1098;85;11455519;;;;;;
2020;6;12;Europe;Bosnia_and_Herzegovina;BA;BIH;975;57;3300998;;;;;;
2020;6;12;Europe;Bulgaria;BG;BGR;2037;79;7000039;;;;;;
2020;6;12;Europe;Croatia;HR;HRV;4084;70;4076246;;;;;;
2020;6;12;Europe;Cyprus;CY;CYP;369;2;875899;;;;;;
2020;6;12;Europe;Czechia;CZ;CZE;1773;77;10649800;;;;;;
2020;6;12;Europe;Denmark;DK;DNK;2115;11;5806081;;;;;;
2020;6;12;Europe;Estonia;EE;EST;561;1;1324820;;;;;;
2020;6;12;Europe;Faroe_Islands;FO;FRO;1;0;48677;;;;;;
2020;6;12;Europe;Finland;FI;FIN;460;0;5517919;;;;;;
2020;6;12;Europe;France;FR;FRA;12923;214;67012883;;;;;;
2020;6;12;Europe;Georgia;GE;GEO;4321;42;3996762;;;;;;
2020;6;12;Europe;Germany;DE;DEU;17767;255;83019213;;;;;;
2020;6;12;Europe;Gibraltar;GI;GIB;6;0;33706;;;;;;
2020;6;12;Europe;Greece;EL;GRC;1383;98;10724599;;;;;;
2020;6;12;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;6;12;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;6;12;Europe;Hungary;HU;HUN;6697;162;9772756;;;;;;
2020;6;12;Europe;Iceland;IS;ISL;14;0;356991;;;;;;
2020;6;12;Europe;Ireland;IE;IRL;457;11;4904240;;;;;;
2020;6;12;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;6;12;Europe;Italy;IT;ITA;21052;662;60359546;;;;;;
2020;6;12;Europe;Jersey;JE;JEY;23;0;107796;;;;;;
2020;6;12;Europe;Kosovo;XK;XKX;560;14;1798506;;;;;;
2020;6;12;Europe;Latvia;LV;LVA;794;11;1919968;;;;;;
2020;6;12;Europe;Liechtenstein;LI;LIE;0;0;38378;;;;;;
2020;6;12;Europe;Lithuania;LT;LTU;2219;15;2794184;;;;;;
2020;6;12;Europe;Luxembourg;LU;LUX;588;6;613894;;;;;;
2020;6;12;Europe;Malta;MT;MLT;103;0;493559;;;;;;
2020;6;12;Europe;Moldova;MD;MDA;1728;19;4043258;;;;;;
2020;6;12;Europe;Monaco;MC;MCO;7;0;33085;;;;;;
2020;6;12;Europe;Montenegro;ME;MNE;412;8;622182;;;;;;
2020;6;12;Europe;Netherlands;NL;NLD;6520;39;17282163;;;;;;
2020;6;12;Europe;North_Macedonia;MK;MKD;981;24;2077132;;;;;;
2020;6;12;Europe;Norway;NO;NOR;0;0;5328212;;;;;;
2020;6;12;Europe;Poland;PL;POL;12427;502;37972812;;;;;;
2020;6;12;Europe;Portugal;PT;PRT;6087;73;10276617;;;;;;
2020;6;12;Europe;Romania;RO;ROU;8072;134;19414458;;;;;;
2020;6;12;Europe;Russia;RU;RUS;28782;508;145872260;;;;;;
2020;6;12;Europe;San_Marino;SM;SMR;33;1;34453;;;;;;
2020;6;12;Europe;Serbia;RS;SRB;6903;57;6963764;;;;;;
2020;6;12;Europe;Slovakia;SK;SVK;2070;24;5450421;;;;;;
2020;6;12;Europe;Slovenia;SI;SVN;1642;37;2080908;;;;;;
2020;6;12;Europe;Spain;ES;ESP;0;0;46937060;;;;;;
2020;6;12;Europe;Sweden;SE;SWE;4865;19;10230185;;;;;;
2020;6;12;Europe;Switzerland;CH;CHE;0;0;8544527;;;;;;
2020;6;12;Europe;Turkey;TR;TUR;31896;196;82003882;;;;;;
2020;6;12;Europe;Ukraine;UA;UKR;13825;226;43993643;;;;;;
2020;6;12;Europe;United_Kingdom;UK;GBR;15539;397;66647112;;;;;;
2020;7;12;Europe;Albania;AL;ALB;840;16;2862427;;;;;;
2020;7;12;Europe;Andorra;AD;AND;45;0;76177;;;;;;
2020;7;12;Europe;Armenia;AM;ARM;407;18;2957728;;;;;;
2020;7;12;Europe;Austria;AT;AUT;2745;58;8858775;;;;;;
2020;7;12;Europe;Azerbaijan;AZ;AZE;4356;39;10047719;;;;;;
2020;7;12;Europe;Belarus;BY;BLR;1878;9;9452409;;;;;;
2020;7;12;Europe;Belgium;BE;BEL;592;83;11455519;;;;;;
2020;7;12;Europe;Bosnia_and_Herzegovina;BA;BIH;739;30;3300998;;;;;;
2020;7;12;Europe;Bulgaria;BG;BGR;577;68;7000039;;;;;;
2020;7;12;Europe;Croatia;HR;HRV;2899;72;4076246;;;;;;
2020;7;12;Europe;Cyprus;CY;CYP;270;2;875899;;;;;;
2020;7;12;Europe;Czechia;CZ;CZE;2654;87;10649800;;;;;;
2020;7;12;Europe;Denmark;DK;DNK;1745;7;5806081;;;;;;
2020;7;12;Europe;Estonia;EE;EST;478;5;1324820;;;;;;
2020;7;12;Europe;Faroe_Islands;FO;FRO;4;0;48677;;;;;;
2020;7;12;Europe;Finland;FI;FIN;413;0;5517919;;;;;;
2020;7;12;Europe;France;FR;FRA;11022;174;67012883;;;;;;
2020;7;12;Europe;Georgia;GE;GEO;2501;36;3996762;;;;;;
2020;7;12;Europe;Germany;DE;DEU;12332;147;83019213;;;;;;
2020;7;12;Europe;Gibraltar;GI;GIB;5;0;33706;;;;;;
2020;7;12;Europe;Greece;EL;GRC;903;101;10724599;;;;;;
2020;7;12;Europe;Guernsey;GG;GGY;0;0;64468;;;;;;
2020;7;12;Europe;Holy_See;VA;VAT;0;0;815;;;;;;
2020;7;12;Europe;Hungary;HU;HUN;3870;116;9772756;;;;;;
2020;7;12;Europe;Iceland;IS;ISL;6;0;356991;;;;;;
2020;7;12;Europe;Ireland;IE;IRL;298;0;4904240;;;;;;
2020;7;12;Europe;Isle_of_Man;IM;IMN;0;0;84589;;;;;;
2020;7;12;Europe;Italy;IT;ITA;18887;564;60359546;;;;;;
2020;7;12;Europe;Jersey;JE;JEY;96;0;107796;;;;;;
2020;7;12;Europe;Kosovo;XK;XKX;468;19;1798506;;;;;;
2020;7;12;Europe;Latvia;LV;LVA;526;9;1919968;;;;;;
2020;7;12;Europe;Liechtenstein;LI;LIE;0;0;38378;;;;;;
2020;7;12;Europe;Lithuania;LT;LTU;1387;11;2794184;;;;;;
2020;7;12;Europe;Luxembourg;LU;LUX;667;5;613894;;;;;;
2020;7;12;Europe;Malta;MT;MLT;97;2;493559;;;;;;
2020;7;12;Europe;Moldova;MD;MDA;1078;16;4043258;;;;;;
2020;7;12;Europe;Monaco;MC;MCO;1;0;33085;;;;;;
2020;7;12;Europe;Montenegro;ME;MNE;367;3;622182;;;;;;
2020;7;12;Europe;Netherlands;NL;NLD;6769;25;17282163;;;;;;
2020;7;12;Europe;North_Macedonia;MK;MKD;657;23;2077132;;;;;;
2020;7;12;Europe;Norway;NO;NOR;0;0;5328212;;;;;;
2020;7;12;Europe;Poland;PL;POL;9176;228;37972812;;;;;;
2020;7;12;Europe;Portugal;PT;PRT;3834;87;10276617;;;;;;
2020;7;12;Europe;Romania;RO;ROU;5231;134;19414458;;;;;;
2020;7;12;Europe;Russia;RU;RUS;29039;457;145872260;;;;;;
2020;7;12;Europe;San_Marino;SM;SMR;0;0;34453;;;;;;
2020;7;12;Europe;Serbia;RS;SRB;5809;58;6963764;;;;;;
2020;7;12;Europe;Slovakia;SK;SVK;1269;15;5450421;;;;;;
2020;7;12;Europe;Slovenia;SI;SVN;1030;14;2080908;;;;;;
2020;7;12;Europe;Spain;ES;ESP;17681;394;46937060;;;;;;
2020;7;12;Europe;Sweden;SE;SWE;1803;44;10230185;;;;;;
2020;7;12;Europe;Switzerland;CH;CHE;0;0;8544527;;;;;;
2020;7;12;Europe;Turkey;TR;TUR;30402;195;82003882;;;;;;
2020;7;12;Europe;Ukraine;UA;UKR;11590;167;43993643;;;;;;
2020;7;12;Europe;United_Kingdom;UK;GBR;17271;231;66647112;;;;;;
2020;8;12;Europe;Albania;AL;ALB;695;17;2862427;;;;;;
2020;8;12;Europe;Andorra;AD;AND;34;0;76177;;;;;;
2020;8;12;Europe;Armenia;AM;ARM;584;28;2957728;;;;;;
2020;8;12;Europe;Austria;AT;AUT;2181;95;8858775;;;;;;
2020;8;12;Europe;Azerbaijan;AZ;AZE;3086;43;10047719;;;;;;
2020;8;12;Europe;Belarus;BY;BLR;1796;8;9452409;;;;;;
2020;8;12;Europe;Belgium;BE;BEL;3353;96;11455519;;;;;;
2020;8;12;Europe;Bosnia_and_Herzegovina;BA;BIH;437;60;3300998;;;;;;
2020;8;12;Europe;Bulgaria;BG;BGR;2764;213;7000039;;;;;;
2020;8;12;Europe;Croatia;HR;HRV;1886;59;4076246;;;;;;
2020;8;12;Europe;Cyprus;CY;CYP;416;2;875899;;;;;;
2020;8;12;Europe;Czechia;CZ;CZE;4237;134;10649800;;;;;;
2020;8;12;Europe;Denmark;DK;DNK;2046;9;5806081;;;;;;
2020;8;12;Europe;Estonia;EE;EST;248;3;1324820;;;;;;
2020;8;12;Europe;Faroe_Islands;FO;FRO;0;0;48677;;;;;;
2020;8;12;Europe;Finland;FI;FIN;250;9;5517919;;;;;;
